135.5,152.0,135.5,28.0,176.5,28.0,176.5,152.0
135.42,152.1,135.45,28.13,176.4,28.14,176.36,152.11
135.33,152.2,135.41,28.26,176.31,28.28,176.23,152.22
135.25,152.29,135.36,28.39,176.21,28.43,176.09,152.33
135.16,152.39,135.32,28.52,176.11,28.57,175.96,152.44
135.08,152.49,135.27,28.64,176.02,28.71,175.82,152.56
134.99,152.59,135.23,28.77,175.92,28.85,175.68,152.67
134.91,152.69,135.18,28.9,175.82,28.99,175.55,152.78
134.82,152.79,135.14,29.03,175.73,29.13,175.41,152.89
134.74,152.88,135.09,29.16,175.63,29.28,175.28,153.0
134.65,152.98,135.04,29.29,175.53,29.42,175.14,153.11
134.57,153.08,135.0,29.42,175.44,29.56,175.01,153.22
134.48,153.18,134.95,29.55,175.34,29.7,174.87,153.33
134.4,153.28,134.91,29.68,175.24,29.84,174.73,153.44
134.31,153.38,134.86,29.8,175.15,29.98,174.6,153.56
134.23,153.47,134.82,29.93,175.05,30.13,174.46,153.67
134.14,153.57,134.77,30.06,174.95,30.27,174.33,153.78
134.06,153.67,134.73,30.19,174.86,30.41,174.19,153.89
133.97,153.77,134.68,30.32,174.76,30.55,174.05,154.0
133.89,153.87,134.63,30.45,174.66,30.69,173.92,154.11
133.81,153.97,134.59,30.58,174.57,30.83,173.78,154.22
133.72,154.06,134.54,30.71,174.47,30.98,173.65,154.33
133.64,154.16,134.5,30.84,174.37,31.12,173.51,154.44
133.55,154.26,134.45,30.97,174.28,31.26,173.38,154.55
133.47,154.36,134.41,31.1,174.18,31.4,173.24,154.66
133.38,154.46,134.36,31.23,174.08,31.54,173.1,154.77
133.3,154.56,134.31,31.36,173.98,31.68,172.97,154.88
133.21,154.66,134.27,31.48,173.89,31.82,172.83,155.0
133.13,154.75,134.22,31.61,173.79,31.97,172.7,155.11
133.04,154.85,134.18,31.74,173.69,32.11,172.56,155.22
132.96,154.95,134.13,31.87,173.6,32.25,172.43,155.33
132.88,155.05,134.09,32.0,173.5,32.39,172.29,155.44
132.79,155.15,134.04,32.13,173.4,32.53,172.15,155.55
132.71,155.25,133.99,32.26,173.31,32.67,172.02,155.66
132.62,155.35,133.95,32.39,173.21,32.81,171.88,155.77
132.54,155.44,133.9,32.52,173.11,32.96,171.75,155.88
132.45,155.54,133.86,32.65,173.01,33.1,171.61,155.99
132.37,155.64,133.81,32.78,172.92,33.24,171.48,156.1
132.28,155.74,133.77,32.91,172.82,33.38,171.34,156.21
132.2,155.84,133.72,33.04,172.72,33.52,171.2,156.32
132.12,155.94,133.67,33.17,172.63,33.66,171.07,156.43
132.03,156.04,133.63,33.3,172.53,33.8,170.93,156.54
131.95,156.13,133.58,33.43,172.43,33.95,170.8,156.65
131.86,156.23,133.54,33.56,172.34,34.09,170.66,156.76
131.78,156.33,133.49,33.69,172.24,34.23,170.53,156.87
131.69,156.43,133.44,33.82,172.14,34.37,170.39,156.98
131.61,156.53,133.4,33.95,172.04,34.51,170.25,157.09
131.52,156.63,133.35,34.08,171.95,34.65,170.12,157.2
131.44,156.73,133.31,34.21,171.85,34.79,169.98,157.31
131.36,156.82,133.26,34.34,171.75,34.94,169.85,157.42
131.27,156.92,133.21,34.47,171.66,35.08,169.71,157.53
131.19,157.02,133.17,34.6,171.56,35.22,169.58,157.64
131.1,157.12,133.12,34.73,171.46,35.36,169.44,157.75
131.02,157.22,133.08,34.86,171.36,35.5,169.31,157.86
130.93,157.32,133.03,34.99,171.27,35.64,169.17,157.97
130.85,157.42,132.99,35.12,171.17,35.78,169.03,158.08
130.49,157.52,133.61,35.26,171.67,36.23,168.55,158.49
130.13,157.61,134.24,35.41,172.17,36.69,168.07,158.88
129.78,157.7,134.86,35.57,172.67,37.14,167.59,159.28
129.42,157.79,135.49,35.73,173.17,37.6,167.1,159.66
129.07,157.88,136.12,35.89,173.67,38.06,166.62,160.05
128.72,157.96,136.75,36.06,174.16,38.53,166.13,160.42
128.37,158.04,137.38,36.24,174.66,39.0,165.64,160.8
128.02,158.12,138.01,36.42,175.15,39.47,165.16,161.16
127.67,158.19,138.64,36.6,175.64,39.94,164.67,161.53
127.33,158.26,139.27,36.79,176.13,40.42,164.18,161.88
126.99,158.33,139.91,36.99,176.61,40.9,163.69,162.24
126.64,158.39,140.54,37.19,177.1,41.38,163.2,162.59
126.3,158.46,141.17,37.39,177.58,41.86,162.71,162.93
125.97,158.52,141.81,37.6,178.06,42.35,162.22,163.27
125.63,158.57,142.44,37.82,178.54,42.84,161.73,163.6
125.3,158.63,143.07,38.04,179.02,43.34,161.24,163.93
124.96,158.68,143.71,38.26,179.49,43.83,160.75,164.25
124.63,158.73,144.34,38.49,179.97,44.33,160.26,164.57
120.29,157.27,141.69,37.96,177.31,44.35,155.91,163.66
115.97,155.81,139.04,37.44,174.63,44.38,151.56,162.75
111.66,154.33,136.37,36.93,171.94,44.42,147.23,161.82
107.37,152.84,133.7,36.43,169.23,44.47,142.9,160.88
103.09,151.34,131.02,35.94,166.51,44.53,138.58,159.93
98.83,149.83,128.33,35.46,163.77,44.6,134.27,158.97
94.59,148.31,125.63,35.0,161.01,44.69,129.97,158.0
92.82,147.32,123.45,35.5,159.37,45.34,128.74,157.16
91.06,146.33,121.27,36.01,157.72,45.99,127.51,156.31
89.29,145.34,119.09,36.51,156.08,46.64,126.28,155.47
87.52,144.35,116.91,37.02,154.44,47.29,125.05,154.62
85.75,143.36,114.73,37.52,152.8,47.94,123.82,153.78
83.98,142.37,112.55,38.02,151.16,48.59,122.59,152.94
87.34,141.79,115.81,37.76,154.28,48.29,125.81,152.32
90.69,141.21,119.07,37.5,157.4,47.99,129.02,151.7
94.04,140.64,122.33,37.23,160.53,47.68,132.24,151.09
97.39,140.06,125.59,36.97,163.65,47.38,135.46,150.47
100.74,139.48,128.85,36.71,166.77,47.08,138.67,149.85
