133.67,55.82,125.8,34.2,164.33,20.18,172.2,41.8
136.15,53.94,128.94,32.0,165.48,20.01,172.68,41.94
138.66,52.13,132.13,29.88,166.58,19.77,173.12,42.01
141.21,50.38,135.37,27.85,167.66,19.47,173.5,42.0
143.79,48.69,138.64,25.9,168.7,19.11,173.85,41.9
146.4,47.06,141.96,24.03,169.72,18.68,174.16,41.71
149.03,45.5,145.31,22.25,170.71,18.19,174.43,41.44
151.68,44.01,148.69,20.56,171.68,17.63,174.67,41.08
151.99,44.16,149.74,20.53,170.28,18.57,172.53,42.2
152.32,44.37,150.81,20.6,168.86,19.45,170.37,43.22
152.66,44.65,151.9,20.75,167.43,20.26,168.19,44.16
153.0,45.0,153.0,21.0,166.0,21.0,166.0,45.0
152.59,44.57,152.8,20.05,165.98,20.17,165.77,44.69
152.18,44.14,152.61,19.11,165.96,19.34,165.53,44.37
150.97,47.12,154.22,21.76,167.63,23.48,164.38,48.84
150.28,48.84,153.99,23.01,167.55,24.97,163.83,50.79
149.58,50.55,153.78,24.27,167.48,26.46,163.27,52.74
148.87,52.25,153.58,25.53,167.41,27.97,162.7,54.69
148.16,53.95,153.39,26.79,167.35,29.48,162.12,56.63
147.45,55.64,153.2,28.05,167.29,30.99,161.53,58.58
146.72,57.32,153.03,29.32,167.24,32.52,160.93,60.52
146.0,58.99,152.86,30.59,167.19,34.05,160.33,62.45
145.27,60.65,152.71,31.86,167.15,35.59,159.71,64.39
144.53,62.31,152.56,33.13,167.11,37.14,159.08,66.32
143.79,63.96,152.43,34.41,167.08,38.69,158.44,68.24
143.05,65.6,152.3,35.7,167.05,40.26,157.8,70.17
142.3,67.24,152.18,36.98,167.02,41.83,157.14,72.09
141.55,68.86,152.08,38.27,167.0,43.41,156.48,74.0
140.79,70.48,151.98,39.57,166.99,45.0,155.8,75.91
139.3,72.04,149.02,41.02,164.14,45.75,154.41,76.78
137.81,73.57,146.09,42.5,161.28,46.54,153.0,77.61
136.33,75.06,143.17,44.01,158.41,47.37,151.56,78.42
134.86,76.51,140.29,45.55,155.53,48.23,150.1,79.19
133.39,77.94,137.42,47.12,152.65,49.12,148.62,79.93
131.92,79.33,134.59,48.72,149.77,50.04,147.11,80.65
130.46,80.68,131.78,50.35,146.89,51.01,145.57,81.34
129.0,82.0,129.0,52.0,144.0,52.0,144.0,82.0
128.0,84.0,128.0,54.0,143.0,54.0,143.0,84.0
127.0,86.0,127.0,56.0,142.0,56.0,142.0,86.0
126.0,87.0,126.0,58.0,140.0,58.0,140.0,87.0
124.0,88.0,124.0,59.0,138.0,59.0,138.0,88.0
123.0,89.0,123.0,61.0,136.0,61.0,136.0,89.0
122.0,91.0,122.0,63.0,135.0,63.0,135.0,91.0
121.0,93.0,121.0,65.0,134.0,65.0,134.0,93.0
119.0,93.0,119.0,65.0,132.0,65.0,132.0,93.0
117.0,93.0,117.0,65.0,130.0,65.0,130.0,93.0
115.0,94.0,115.0,66.0,128.0,66.0,128.0,94.0
114.0,94.0,114.0,66.0,127.0,66.0,127.0,94.0
112.0,95.0,112.0,67.0,126.0,67.0,126.0,95.0
110.0,95.0,110.0,67.0,124.0,67.0,124.0,95.0
109.0,96.0,109.0,68.0,123.0,68.0,123.0,96.0
107.0,96.0,107.0,68.0,121.0,68.0,121.0,96.0
105.0,97.0,105.0,69.0,120.0,69.0,120.0,97.0
104.0,97.0,104.0,69.0,119.0,69.0,119.0,97.0
102.0,98.0,102.0,70.0,117.0,70.0,117.0,98.0
100.0,98.0,100.0,70.0,115.0,70.0,115.0,98.0
99.0,99.0,99.0,71.0,115.0,71.0,115.0,99.0
98.0,99.0,98.0,71.0,114.0,71.0,114.0,99.0
97.0,99.0,97.0,71.0,114.0,71.0,114.0,99.0
96.0,99.0,96.0,71.0,114.0,71.0,114.0,99.0
96.0,100.0,96.0,71.0,114.0,71.0,114.0,100.0
95.0,100.0,95.0,71.0,114.0,71.0,114.0,100.0
94.0,100.0,94.0,71.0,114.0,71.0,114.0,100.0
94.0,101.0,94.0,71.0,114.0,71.0,114.0,101.0
93.0,101.0,93.0,71.0,114.0,71.0,114.0,101.0
92.0,101.0,92.0,71.0,114.0,71.0,114.0,101.0
92.0,102.0,92.0,71.0,115.0,71.0,115.0,102.0
91.0,101.0,91.0,71.0,114.0,71.0,114.0,101.0
91.0,102.0,91.0,72.0,114.0,72.0,114.0,102.0
91.0,102.0,91.0,72.0,114.0,72.0,114.0,102.0
91.0,102.0,91.0,73.0,114.0,73.0,114.0,102.0
91.0,102.0,91.0,73.0,114.0,73.0,114.0,102.0
91.0,103.0,91.0,74.0,114.0,74.0,114.0,103.0
91.0,104.0,91.0,75.0,115.0,75.0,115.0,104.0
93.0,103.0,93.0,74.0,117.0,74.0,117.0,103.0
95.0,103.0,95.0,74.0,119.0,74.0,119.0,103.0
98.0,102.0,98.0,73.0,122.0,73.0,122.0,102.0
100.0,102.0,100.0,73.0,124.0,73.0,124.0,102.0
102.0,102.0,102.0,72.0,126.0,72.0,126.0,102.0
105.0,102.0,105.0,72.0,129.0,72.0,129.0,102.0
107.0,101.0,107.0,71.0,131.0,71.0,131.0,101.0
109.0,101.0,109.0,71.0,133.0,71.0,133.0,101.0
112.0,102.0,112.0,71.0,136.0,71.0,136.0,102.0
112.0,102.0,112.0,71.0,135.0,71.0,135.0,102.0
113.0,102.0,113.0,71.0,136.0,71.0,136.0,102.0
114.0,103.0,114.0,72.0,137.0,72.0,137.0,103.0
115.0,103.0,115.0,72.0,138.0,72.0,138.0,103.0
116.0,104.0,116.0,73.0,139.0,73.0,139.0,104.0
116.0,103.0,116.0,72.0,139.0,72.0,139.0,103.0
116.0,102.0,116.0,71.0,139.0,71.0,139.0,102.0
116.0,101.0,116.0,70.0,138.0,70.0,138.0,101.0
116.0,101.0,116.0,69.0,138.0,69.0,138.0,101.0
116.0,102.0,116.0,69.0,138.0,69.0,138.0,102.0
114.0,102.0,114.0,69.0,140.0,69.0,140.0,102.0
113.0,102.0,113.0,69.0,143.0,69.0,143.0,102.0
111.0,102.0,111.0,69.0,145.0,69.0,145.0,102.0
110.0,103.0,110.0,70.0,149.0,70.0,149.0,103.0
109.0,103.0,109.0,70.0,152.0,70.0,152.0,103.0
107.0,103.0,107.0,70.0,154.0,70.0,154.0,103.0
106.0,103.0,106.0,70.0,157.0,70.0,157.0,103.0
105.0,104.0,105.0,71.0,161.0,71.0,161.0,104.0
107.0,104.0,107.0,71.0,163.0,71.0,163.0,104.0
109.0,105.0,109.0,72.0,166.0,72.0,166.0,105.0
112.0,105.0,112.0,72.0,169.0,72.0,169.0,105.0
114.0,106.0,114.0,73.0,172.0,73.0,172.0,106.0
117.0,107.0,117.0,73.0,175.0,73.0,175.0,107.0
119.0,108.0,119.0,74.0,178.0,74.0,178.0,108.0
121.0,108.0,121.0,74.0,181.0,74.0,181.0,108.0
124.0,109.0,124.0,75.0,184.0,75.0,184.0,109.0
126.0,110.0,126.0,75.0,187.0,75.0,187.0,110.0
129.0,111.0,129.0,76.0,190.0,76.0,190.0,111.0
131.0,111.0,131.0,76.0,193.0,76.0,193.0,111.0
134.0,112.0,134.0,77.0,196.0,77.0,196.0,112.0
136.0,113.0,136.0,77.0,199.0,77.0,199.0,113.0
138.0,114.0,138.0,78.0,202.0,78.0,202.0,114.0
141.0,114.0,141.0,78.0,205.0,78.0,205.0,114.0
143.0,115.0,143.0,79.0,208.0,79.0,208.0,115.0
146.0,115.0,146.0,79.0,211.0,79.0,211.0,115.0
148.0,117.0,148.0,80.0,214.0,80.0,214.0,117.0
151.0,117.0,151.0,80.0,217.0,80.0,217.0,117.0
153.0,118.0,153.0,81.0,220.0,81.0,220.0,118.0
155.0,118.0,155.0,81.0,223.0,81.0,223.0,118.0
158.0,120.0,158.0,82.0,226.0,82.0,226.0,120.0
159.57,119.08,161.39,81.19,229.87,84.48,228.05,122.37
161.22,118.1,164.85,80.4,233.66,87.02,230.03,124.72
162.96,117.05,168.39,79.63,237.36,89.63,231.93,127.05
164.8,115.95,172.0,78.89,240.96,92.29,233.76,129.35
168.4,117.68,173.18,80.48,243.11,89.48,238.32,126.68
172.13,119.36,174.52,82.19,245.12,86.72,242.74,123.89
176.0,121.0,176.0,84.0,247.0,84.0,247.0,121.0
179.0,121.0,179.0,84.0,250.0,84.0,250.0,121.0
182.0,121.0,182.0,84.0,253.0,84.0,253.0,121.0
185.0,120.0,185.0,84.0,256.0,84.0,256.0,120.0
188.0,120.0,188.0,84.0,259.0,84.0,259.0,120.0
191.0,119.0,191.0,84.0,262.0,84.0,262.0,119.0
194.0,119.0,194.0,84.0,265.0,84.0,265.0,119.0
197.0,119.0,197.0,84.0,268.0,84.0,268.0,119.0
200.0,117.0,200.0,83.0,271.0,83.0,271.0,117.0
203.0,117.0,203.0,83.0,274.0,83.0,274.0,117.0
207.0,116.0,207.0,82.0,278.0,82.0,278.0,116.0
210.0,115.0,210.0,82.0,281.0,82.0,281.0,115.0
213.0,114.0,213.0,81.0,284.0,81.0,284.0,114.0
217.0,114.0,217.0,81.0,288.0,81.0,288.0,114.0
220.0,112.0,220.0,80.0,291.0,80.0,291.0,112.0
223.0,112.0,223.0,80.0,294.0,80.0,294.0,112.0
227.0,112.0,227.0,80.0,299.0,80.0,299.0,112.0
232.0,112.0,232.0,79.0,300.0,79.0,300.0,112.0
237.0,112.0,237.0,78.0,302.0,78.0,302.0,112.0
242.0,112.0,242.0,77.0,303.0,77.0,303.0,112.0
248.0,112.0,248.0,76.0,306.0,76.0,306.0,112.0
251.0,111.0,251.0,75.0,306.0,75.0,306.0,111.0
254.0,110.0,254.0,74.0,306.0,74.0,306.0,110.0
257.0,109.0,257.0,73.0,306.0,73.0,306.0,109.0
260.0,108.0,260.0,72.0,306.0,72.0,306.0,108.0
263.0,107.0,263.0,71.0,306.0,71.0,306.0,107.0
266.0,106.0,266.0,70.0,306.0,70.0,306.0,106.0
269.0,106.0,269.0,69.0,307.0,69.0,307.0,106.0
272.0,105.0,272.0,68.0,307.0,68.0,307.0,105.0
275.0,104.0,275.0,67.0,307.0,67.0,307.0,104.0
278.0,103.0,278.0,66.0,307.0,66.0,307.0,103.0
281.0,102.0,281.0,65.0,307.0,65.0,307.0,102.0
284.0,101.0,284.0,64.0,307.0,64.0,307.0,101.0
287.0,102.0,287.0,64.0,308.0,64.0,308.0,102.0
284.0,99.0,284.0,62.0,307.0,62.0,307.0,99.0
281.0,98.0,281.0,61.0,307.0,61.0,307.0,98.0
278.0,97.0,278.0,60.0,306.0,60.0,306.0,97.0
275.0,96.0,275.0,59.0,306.0,59.0,306.0,96.0
272.0,95.0,272.0,58.0,306.0,58.0,306.0,95.0
269.0,92.0,269.0,56.0,305.0,56.0,305.0,92.0
266.0,91.0,266.0,55.0,305.0,55.0,305.0,91.0
263.0,90.0,263.0,54.0,304.0,54.0,304.0,90.0
260.0,89.0,260.0,53.0,304.0,53.0,304.0,89.0
254.72,84.55,259.73,48.9,306.28,55.45,301.27,91.1
251.34,84.7,253.78,49.78,304.16,53.3,301.72,88.22
248.0,85.0,248.0,51.0,302.0,51.0,302.0,85.0
243.0,84.0,243.0,51.0,301.0,51.0,301.0,84.0
239.0,83.0,239.0,51.0,300.0,51.0,300.0,83.0
234.0,82.0,234.0,51.0,299.0,51.0,299.0,82.0
230.0,82.0,230.0,51.0,299.0,51.0,299.0,82.0
225.0,82.0,225.0,51.0,293.0,51.0,293.0,82.0
221.0,83.0,221.0,52.0,289.0,52.0,289.0,83.0
216.0,84.0,216.0,53.0,284.0,53.0,284.0,84.0
212.0,85.0,212.0,54.0,280.0,54.0,280.0,85.0
207.0,85.0,207.0,54.0,275.0,54.0,275.0,85.0
201.71,86.97,200.36,56.0,268.29,53.03,269.64,84.0
196.48,88.9,193.78,58.02,261.52,52.1,264.22,82.98
191.87,89.96,189.13,58.97,257.01,52.97,259.75,83.96
187.27,91.02,184.49,59.91,252.5,53.84,255.28,84.94
182.66,92.08,179.84,60.86,247.99,54.71,250.81,85.92
178.06,93.13,175.2,61.81,243.48,55.58,246.33,86.9
173.45,94.19,170.55,62.75,238.97,56.45,241.86,87.88
168.84,95.25,165.91,63.7,234.45,57.32,237.39,88.87
164.24,96.3,161.26,64.65,229.94,58.19,232.92,89.85
