200.35,159.32,200.35,113.74,245.48,113.74,245.48,159.32
202.39,159.32,202.39,113.74,247.07,113.74,247.07,159.32
203.3,158.87,203.3,113.74,247.98,113.74,247.98,158.87
203.3,159.09,203.3,114.19,247.98,114.19,247.98,159.09
201.94,159.77,201.94,114.19,247.29,114.19,247.29,159.77
201.93,160.68,201.93,115.78,247.07,115.78,247.07,160.68
201.71,161.14,201.71,115.78,247.07,115.78,247.07,161.14
201.04,161.6,201.04,116.24,246.39,116.24,246.39,161.6
201.04,162.74,201.04,116.47,245.7,116.47,245.7,162.74
200.35,163.42,200.35,116.47,245.48,116.46,245.48,163.42
200.35,164.1,200.35,117.61,245.01,117.61,245.01,164.1
199.89,164.1,199.89,117.83,244.33,117.84,244.33,164.11
199.43,165.0,199.43,118.51,244.11,118.51,244.11,165.01
198.97,165.47,198.97,119.43,243.19,119.43,243.19,165.47
198.29,166.38,198.29,119.89,242.51,119.89,242.51,166.38
198.05,166.15,198.05,119.89,242.51,119.89,242.51,166.15
196.92,166.84,196.92,120.34,242.51,120.34,242.51,166.84
196.92,167.51,196.92,121.25,241.82,121.25,241.82,167.52
196.92,167.52,196.92,121.48,241.82,121.48,241.82,167.52
196.24,168.21,196.24,122.17,241.6,122.17,241.6,168.21
196.24,169.12,196.24,122.17,240.68,122.17,240.68,169.12
196.24,169.12,196.24,122.17,240.46,122.17,240.46,169.12
196.24,169.11,196.24,122.84,240.68,122.85,240.68,169.11
195.11,169.8,195.11,123.3,239.77,123.3,239.77,169.8
194.86,169.79,194.86,123.53,239.32,123.53,239.32,169.8
194.86,169.79,194.86,123.53,239.32,123.53,239.32,169.8
194.19,170.03,194.19,123.76,238.63,123.76,238.63,170.04
193.28,170.95,193.28,124.0,238.4,123.99,238.4,170.95
193.05,170.95,193.05,124.0,237.95,123.99,237.95,170.95
193.06,170.95,193.06,124.0,237.26,123.99,237.26,170.95
192.36,169.57,192.36,123.53,237.04,123.53,237.04,169.57
191.91,169.34,191.91,123.3,236.13,123.3,236.13,169.34
191.91,168.89,191.91,122.39,236.35,122.39,236.35,168.89
191.22,168.89,191.22,121.71,235.9,121.71,235.9,168.89
190.77,167.75,190.77,121.25,235.45,121.25,235.45,167.75
190.77,167.52,190.77,121.48,235.45,121.48,235.45,167.52
190.54,167.29,190.54,121.03,235.44,121.03,235.44,167.29
190.3,167.75,190.3,121.48,234.76,121.49,234.76,167.76
190.31,167.52,190.31,121.48,234.53,121.48,234.53,167.52
190.09,168.43,190.09,122.17,234.53,122.17,234.53,168.43
190.09,168.43,190.09,122.17,234.53,122.17,234.53,168.43
190.31,168.67,190.31,121.72,234.53,121.71,234.53,168.67
190.31,168.67,190.31,121.72,234.53,121.71,234.53,168.67
190.1,168.43,190.1,122.17,234.76,122.17,234.76,168.43
190.53,168.65,190.53,122.17,234.99,122.17,234.99,168.65
190.53,168.89,190.53,122.17,234.99,122.17,234.99,168.89
190.31,169.35,190.31,123.54,234.53,123.54,234.53,169.35
190.09,169.12,190.09,123.53,234.53,123.53,234.53,169.12
190.09,169.8,190.09,123.76,234.53,123.76,234.53,169.8
189.63,170.03,189.63,123.76,234.07,123.76,234.07,170.04
189.17,170.26,189.17,123.76,233.85,123.76,233.85,170.26
189.17,170.26,189.17,123.76,233.85,123.76,233.85,170.26
189.17,170.03,189.17,123.99,233.39,123.99,233.39,170.03
189.17,170.03,189.17,123.99,233.39,123.99,233.39,170.03
188.03,171.4,188.03,125.82,233.62,125.82,233.62,171.4
187.59,172.31,187.59,125.58,231.79,125.57,231.79,172.3
186.45,172.54,186.45,125.58,231.11,125.58,231.11,172.54
186.21,172.54,186.21,126.04,230.43,126.04,230.43,172.54
185.98,172.76,185.98,125.81,230.2,125.8,230.2,172.76
185.98,172.76,185.98,125.81,230.66,125.8,230.66,172.76
185.06,172.76,185.06,125.81,229.51,125.8,229.51,172.76
183.48,172.31,183.48,125.81,228.14,125.81,228.14,172.31
180.75,172.99,180.75,127.41,224.74,127.41,224.74,172.99
177.55,174.13,177.55,127.41,221.31,127.41,221.31,174.13
174.37,175.5,174.37,132.42,218.35,132.42,218.35,175.5
170.26,177.32,170.26,132.42,214.92,132.42,214.92,177.32
165.93,178.69,165.93,131.97,212.19,131.97,212.19,178.69
