147.0,331.0,147.0,114.0,230.0,114.0,230.0,331.0
144.0,331.0,144.0,113.0,227.0,113.0,227.0,331.0
141.0,332.0,141.0,112.0,224.0,112.0,224.0,332.0
138.0,333.0,138.0,111.0,221.0,111.0,221.0,333.0
136.0,335.0,136.0,111.0,219.0,111.0,219.0,335.0
133.0,335.0,133.0,113.0,216.0,113.0,216.0,335.0
130.0,336.0,130.0,116.0,213.0,116.0,213.0,336.0
127.0,336.0,127.0,118.0,210.0,118.0,210.0,336.0
124.0,337.0,124.0,121.0,208.0,121.0,208.0,337.0
121.0,337.0,121.0,123.0,205.0,123.0,205.0,337.0
118.0,338.0,118.0,126.0,202.0,126.0,202.0,338.0
115.0,338.0,115.0,128.0,199.0,128.0,199.0,338.0
113.0,339.0,113.0,131.0,198.0,131.0,198.0,339.0
110.0,341.0,110.0,134.0,193.0,134.0,193.0,341.0
107.0,344.0,107.0,137.0,189.0,137.0,189.0,344.0
105.0,346.0,105.0,140.0,186.0,140.0,186.0,346.0
102.0,349.0,102.0,143.0,182.0,143.0,182.0,349.0
100.0,353.0,100.0,147.0,179.0,147.0,179.0,353.0
98.0,354.0,98.0,145.0,178.0,145.0,178.0,354.0
96.0,356.0,96.0,144.0,178.0,144.0,178.0,356.0
94.0,358.0,94.0,143.0,178.0,143.0,178.0,358.0
92.0,360.0,92.0,142.0,178.0,142.0,178.0,360.0
93.0,359.0,93.0,143.0,177.0,143.0,177.0,359.0
94.0,360.0,94.0,145.0,177.0,145.0,177.0,360.0
95.0,360.0,95.0,146.0,177.0,146.0,177.0,360.0
96.0,361.0,96.0,148.0,177.0,148.0,177.0,361.0
97.0,361.0,97.0,149.0,177.0,149.0,177.0,361.0
98.0,361.0,98.0,151.0,176.0,151.0,176.0,361.0
99.0,361.0,99.0,152.0,176.0,152.0,176.0,361.0
100.0,362.0,100.0,154.0,176.0,154.0,176.0,362.0
101.0,362.0,101.0,155.0,176.0,155.0,176.0,362.0
102.0,363.0,102.0,157.0,176.0,157.0,176.0,363.0
104.0,364.0,104.0,159.0,177.0,159.0,177.0,364.0
104.0,363.0,104.0,159.0,177.0,159.0,177.0,363.0
104.0,364.0,104.0,160.0,177.0,160.0,177.0,364.0
104.0,365.0,104.0,161.0,177.0,161.0,177.0,365.0
104.0,365.0,104.0,162.0,177.0,162.0,177.0,365.0
104.0,366.0,104.0,163.0,177.0,163.0,177.0,366.0
104.0,366.0,104.0,163.0,178.0,163.0,178.0,366.0
104.0,367.0,104.0,164.0,178.0,164.0,178.0,367.0
104.0,367.0,104.0,165.0,178.0,165.0,178.0,367.0
104.0,368.0,104.0,166.0,178.0,166.0,178.0,368.0
104.0,369.0,104.0,167.0,178.0,167.0,178.0,369.0
105.0,370.0,105.0,168.0,180.0,168.0,180.0,370.0
103.0,365.0,103.0,166.0,183.0,166.0,183.0,365.0
102.0,361.0,102.0,165.0,188.0,165.0,188.0,361.0
101.0,356.0,101.0,163.0,193.0,163.0,193.0,356.0
100.0,353.0,100.0,162.0,198.0,162.0,198.0,353.0
106.35,347.32,80.66,175.47,203.05,157.18,228.74,329.03
111.79,343.69,66.04,194.02,209.01,150.31,254.76,299.98
116.99,342.32,57.04,216.63,215.21,141.18,275.16,266.87
122.59,343.27,54.37,242.13,221.01,129.73,289.23,230.87
116.26,342.7,56.46,231.79,227.07,139.8,286.87,250.71
110.46,341.95,60.36,221.99,232.61,150.05,282.71,270.01
105.16,341.06,65.98,212.92,237.64,160.44,276.82,288.58
100.34,340.09,73.22,204.78,242.19,170.91,269.31,306.22
95.96,339.06,81.94,197.75,246.3,181.44,260.32,322.75
92.0,338.0,92.0,192.0,250.0,192.0,250.0,338.0
95.23,333.33,88.91,192.2,251.87,184.91,258.19,326.04
98.41,328.75,86.21,192.75,253.79,177.72,265.99,313.72
101.56,324.27,83.92,193.63,255.74,170.44,273.38,301.08
104.68,319.89,82.07,194.82,257.72,163.06,280.33,288.13
107.79,315.62,80.65,196.29,259.71,155.57,286.85,274.9
109.43,319.39,77.24,202.3,255.02,153.42,287.22,270.5
111.18,323.04,74.08,208.41,250.22,151.39,287.33,266.02
113.05,326.56,71.18,214.59,245.32,149.48,287.18,261.46
115.01,329.96,68.55,220.83,240.3,147.71,286.77,256.83
